SubID,subject,correct,total_trials,trial_type,condition,trial_type_non_rec,condition_non_rec,probe_type,sub_idx
6576552,126,10,21,0.5,-1,2,1,-0.5,124
6576552,126,9,22,-0.5,-1,1,1,0.5,124
6576552,126,12,21,0.5,-1,2,1,0.5,124
6576609,127,18,23,-0.5,-1,1,1,-0.5,125
6576609,127,14,23,0.5,-1,2,1,-0.5,125
6576609,127,16,24,-0.5,-1,1,1,0.5,125
6576609,127,10,24,0.5,-1,2,1,0.5,125
6576642,128,20,24,-0.5,-1,1,1,-0.5,126
6576642,128,12,24,0.5,-1,2,1,-0.5,126
6576642,128,21,24,-0.5,-1,1,1,0.5,126
6576642,128,11,24,0.5,-1,2,1,0.5,126
6576935,129,14,24,-0.5,-1,1,1,-0.5,127
6576935,129,18,24,0.5,-1,2,1,-0.5,127
6576935,129,13,24,-0.5,-1,1,1,0.5,127
6576935,129,13,24,0.5,-1,2,1,0.5,127
6577354,130,22,24,-0.5,-1,1,1,-0.5,128
6577354,130,15,24,0.5,-1,2,1,-0.5,128
6577354,130,22,24,-0.5,-1,1,1,0.5,128
6577354,130,13,24,0.5,-1,2,1,0.5,128
6577335,131,24,24,-0.5,-1,1,1,-0.5,129
6577335,131,19,24,0.5,-1,2,1,-0.5,129
6577335,131,21,23,-0.5,-1,1,1,0.5,129
6577335,131,14,24,0.5,-1,2,1,0.5,129
6577339,132,14,24,-0.5,-1,1,1,-0.5,130
6577339,132,13,24,0.5,-1,2,1,-0.5,130
6577339,132,15,24,-0.5,-1,1,1,0.5,130
6577339,132,12,24,0.5,-1,2,1,0.5,130
6577733,133,21,23,-0.5,-1,1,1,-0.5,131
6577733,133,13,24,0.5,-1,2,1,-0.5,131
6577733,133,23,24,-0.5,-1,1,1,0.5,131
6577733,133,15,24,0.5,-1,2,1,0.5,131
6581414,134,23,24,-0.5,-1,1,1,-0.5,132
6581414,134,17,24,0.5,-1,2,1,-0.5,132
6581414,134,23,24,-0.5,-1,1,1,0.5,132
6581414,134,13,24,0.5,-1,2,1,0.5,132
6581435,135,15,24,-0.5,-1,1,1,-0.5,133
6581435,135,16,24,0.5,-1,2,1,-0.5,133
6581435,135,11,24,-0.5,-1,1,1,0.5,133
6581435,135,15,23,0.5,-1,2,1,0.5,133
6581440,136,23,24,-0.5,-1,1,1,-0.5,134
6581440,136,11,23,0.5,-1,2,1,-0.5,134
6581440,136,24,24,-0.5,-1,1,1,0.5,134
6581440,136,15,21,0.5,-1,2,1,0.5,134
6581656,137,23,24,-0.5,-1,1,1,-0.5,135
6581656,137,18,24,0.5,-1,2,1,-0.5,135
6581656,137,22,24,-0.5,-1,1,1,0.5,135
6581656,137,14,24,0.5,-1,2,1,0.5,135
6583002,138,20,24,-0.5,-1,1,1,-0.5,136
6583002,138,12,24,0.5,-1,2,1,-0.5,136
6583002,138,22,24,-0.5,-1,1,1,0.5,136
6583002,138,14,23,0.5,-1,2,1,0.5,136
6582977,139,16,23,-0.5,-1,1,1,-0.5,137
6582977,139,15,24,0.5,-1,2,1,-0.5,137
6582977,139,20,24,-0.5,-1,1,1,0.5,137
6582977,139,19,24,0.5,-1,2,1,0.5,137
6583231,140,21,24,-0.5,-1,1,1,-0.5,138
6583231,140,16,24,0.5,-1,2,1,-0.5,138
6583231,140,23,24,-0.5,-1,1,1,0.5,138
6583231,140,17,23,0.5,-1,2,1,0.5,138
6576585,141,15,23,-0.5,1,1,2,-0.5,139
6576585,141,21,24,0.5,1,2,2,-0.5,139
6576585,141,10,22,-0.5,1,1,2,0.5,139
6576585,141,19,23,0.5,1,2,2,0.5,139
6576616,142,14,24,-0.5,1,1,2,-0.5,140
6576616,142,19,24,0.5,1,2,2,-0.5,140
6576616,142,18,24,-0.5,1,1,2,0.5,140
6576616,142,17,24,0.5,1,2,2,0.5,140
6576653,143,23,24,-0.5,1,1,2,-0.5,141
6576653,143,20,24,0.5,1,2,2,-0.5,141
6576653,143,15,24,-0.5,1,1,2,0.5,141
6576653,143,20,22,0.5,1,2,2,0.5,141
6577327,145,19,24,-0.5,1,1,2,-0.5,142
6577327,145,23,24,0.5,1,2,2,-0.5,142
6577327,145,12,23,-0.5,1,1,2,0.5,142
6577327,145,23,24,0.5,1,2,2,0.5,142
6577428,146,14,24,-0.5,1,1,2,-0.5,143
6577428,146,21,24,0.5,1,2,2,-0.5,143
6577428,146,19,24,-0.5,1,1,2,0.5,143
6577428,146,19,23,0.5,1,2,2,0.5,143
6577308,147,20,24,-0.5,1,1,2,-0.5,144
6577308,147,23,24,0.5,1,2,2,-0.5,144
6577308,147,18,24,-0.5,1,1,2,0.5,144
6577308,147,18,24,0.5,1,2,2,0.5,144
6581443,148,17,24,-0.5,1,1,2,-0.5,145
6581443,148,24,24,0.5,1,2,2,-0.5,145
6581443,148,12,24,-0.5,1,1,2,0.5,145
6581443,148,24,24,0.5,1,2,2,0.5,145
6581422,149,13,24,-0.5,1,1,2,-0.5,146
6581422,149,19,24,0.5,1,2,2,-0.5,146
6581422,149,13,23,-0.5,1,1,2,0.5,146
6581422,149,18,23,0.5,1,2,2,0.5,146
6581502,150,21,24,-0.5,1,1,2,-0.5,147
6581502,150,24,24,0.5,1,2,2,-0.5,147
6581502,150,20,24,-0.5,1,1,2,0.5,147
6581502,150,23,24,0.5,1,2,2,0.5,147
6582996,151,18,23,-0.5,1,1,2,-0.5,148
6582996,151,21,22,0.5,1,2,2,-0.5,148
6582996,151,11,24,-0.5,1,1,2,0.5,148
6582996,151,13,24,0.5,1,2,2,0.5,148
6583064,152,19,24,-0.5,1,1,2,-0.5,149
6583064,152,23,24,0.5,1,2,2,-0.5,149
6583064,152,10,22,-0.5,1,1,2,0.5,149
6583064,152,18,20,0.5,1,2,2,0.5,149
6583059,153,16,24,-0.5,1,1,2,-0.5,150
6583059,153,15,24,0.5,1,2,2,-0.5,150
6583059,153,12,23,-0.5,1,1,2,0.5,150
6583059,153,12,24,0.5,1,2,2,0.5,150
6583155,154,16,24,-0.5,1,1,2,-0.5,151
6583155,154,24,24,0.5,1,2,2,-0.5,151
6583155,154,19,24,-0.5,1,1,2,0.5,151
6583155,154,22,23,0.5,1,2,2,0.5,151
6576590,155,14,23,-0.5,1,1,2,-0.5,152
6576590,155,13,23,0.5,1,2,2,-0.5,152
6576590,155,15,23,-0.5,1,1,2,0.5,152
6576590,155,15,23,0.5,1,2,2,0.5,152
6576723,156,16,24,-0.5,1,1,2,-0.5,153
6576723,156,22,24,0.5,1,2,2,-0.5,153
6576723,156,14,24,-0.5,1,1,2,0.5,153
6576723,156,20,24,0.5,1,2,2,0.5,153
6577041,157,14,24,-0.5,1,1,2,-0.5,154
6577041,157,19,23,0.5,1,2,2,-0.5,154
6577041,157,11,24,-0.5,1,1,2,0.5,154
6577041,157,17,23,0.5,1,2,2,0.5,154
6577342,158,13,24,-0.5,1,1,2,-0.5,155
6577342,158,11,24,0.5,1,2,2,-0.5,155
6577342,158,17,23,-0.5,1,1,2,0.5,155
6577342,158,11,23,0.5,1,2,2,0.5,155
6577346,159,15,24,-0.5,1,1,2,-0.5,156
6577346,159,14,24,0.5,1,2,2,-0.5,156
6577346,159,16,24,-0.5,1,1,2,0.5,156
6577346,159,13,24,0.5,1,2,2,0.5,156
6577419,160,13,24,-0.5,1,1,2,-0.5,157
6577419,160,14,24,0.5,1,2,2,-0.5,157
6577419,160,10,24,-0.5,1,1,2,0.5,157
6577419,160,14,24,0.5,1,2,2,0.5,157
6577715,161,19,24,-0.5,1,1,2,-0.5,158
6577715,161,13,23,0.5,1,2,2,-0.5,158
6577715,161,9,23,-0.5,1,1,2,0.5,158
6577715,161,13,24,0.5,1,2,2,0.5,158
6581427,162,13,24,-0.5,1,1,2,-0.5,159
6581427,162,17,23,0.5,1,2,2,-0.5,159
6581427,162,11,24,-0.5,1,1,2,0.5,159
6581427,162,12,23,0.5,1,2,2,0.5,159
6581506,163,16,24,-0.5,1,1,2,-0.5,160
6581506,163,11,24,0.5,1,2,2,-0.5,160
6581506,163,15,24,-0.5,1,1,2,0.5,160
6581506,163,17,24,0.5,1,2,2,0.5,160
6581549,164,17,24,-0.5,1,1,2,-0.5,161
6581549,164,24,24,0.5,1,2,2,-0.5,161
6581549,164,19,24,-0.5,1,1,2,0.5,161
6581549,164,20,24,0.5,1,2,2,0.5,161
6581527,165,12,24,-0.5,1,1,2,-0.5,162
6581527,165,12,24,0.5,1,2,2,-0.5,162
6581527,165,13,24,-0.5,1,1,2,0.5,162
6581527,165,11,23,0.5,1,2,2,0.5,162
6583067,166,16,24,-0.5,1,1,2,-0.5,163
6583067,166,16,24,0.5,1,2,2,-0.5,163
6583067,166,7,23,-0.5,1,1,2,0.5,163
6583067,166,9,24,0.5,1,2,2,0.5,163
6582992,167,13,24,-0.5,1,1,2,-0.5,164
6582992,167,13,24,0.5,1,2,2,-0.5,164
6582992,167,9,24,-0.5,1,1,2,0.5,164
6582992,167,10,24,0.5,1,2,2,0.5,164
6583005,168,17,24,-0.5,1,1,2,-0.5,165
6583005,168,22,24,0.5,1,2,2,-0.5,165
6583005,168,16,22,-0.5,1,1,2,0.5,165
6583005,168,17,24,0.5,1,2,2,0.5,165
6576599,169,19,24,-0.5,-1,1,1,-0.5,166
6576599,169,12,24,0.5,-1,2,1,-0.5,166
6576599,169,18,24,-0.5,-1,1,1,0.5,166
6576599,169,16,24,0.5,-1,2,1,0.5,166
6576591,170,17,24,-0.5,-1,1,1,-0.5,167
6576591,170,13,23,0.5,-1,2,1,-0.5,167
6576591,170,17,24,-0.5,-1,1,1,0.5,167
6576591,170,14,24,0.5,-1,2,1,0.5,167
6577316,171,11,22,-0.5,-1,1,1,-0.5,168
6577316,171,8,23,0.5,-1,2,1,-0.5,168
6577316,171,11,22,-0.5,-1,1,1,0.5,168
6577316,171,14,19,0.5,-1,2,1,0.5,168
6577331,172,23,24,-0.5,-1,1,1,-0.5,169
6577331,172,11,24,0.5,-1,2,1,-0.5,169
6577331,172,21,23,-0.5,-1,1,1,0.5,169
6577331,172,15,24,0.5,-1,2,1,0.5,169
6577314,173,24,24,-0.5,-1,1,1,-0.5,170
6577314,173,19,24,0.5,-1,2,1,-0.5,170
6577314,173,22,23,-0.5,-1,1,1,0.5,170
6577314,173,18,23,0.5,-1,2,1,0.5,170
6577522,174,14,24,-0.5,-1,1,1,-0.5,171
6577522,174,18,24,0.5,-1,2,1,-0.5,171
6577522,174,15,24,-0.5,-1,1,1,0.5,171
6577522,174,17,24,0.5,-1,2,1,0.5,171
6577668,175,21,22,-0.5,-1,1,1,-0.5,172
6577668,175,16,24,0.5,-1,2,1,-0.5,172
6577668,175,23,24,-0.5,-1,1,1,0.5,172
6577668,175,13,22,0.5,-1,2,1,0.5,172
6581439,176,22,24,-0.5,-1,1,1,-0.5,173
6581439,176,15,24,0.5,-1,2,1,-0.5,173
6581439,176,18,22,-0.5,-1,1,1,0.5,173
6581439,176,11,24,0.5,-1,2,1,0.5,173
6581466,177,22,24,-0.5,-1,1,1,-0.5,174
6581466,177,17,24,0.5,-1,2,1,-0.5,174
6581466,177,23,24,-0.5,-1,1,1,0.5,174
6581466,177,13,22,0.5,-1,2,1,0.5,174
6581468,178,19,24,-0.5,-1,1,1,-0.5,175
6581468,178,10,24,0.5,-1,2,1,-0.5,175
6581468,178,19,21,-0.5,-1,1,1,0.5,175
6581468,178,11,24,0.5,-1,2,1,0.5,175
6581893,179,11,24,-0.5,-1,1,1,-0.5,176
6581893,179,9,23,0.5,-1,2,1,-0.5,176
6581893,179,8,22,-0.5,-1,1,1,0.5,176
6581893,179,12,22,0.5,-1,2,1,0.5,176
6583068,180,20,24,-0.5,-1,1,1,-0.5,177
6583068,180,12,23,0.5,-1,2,1,-0.5,177
6583068,180,13,22,-0.5,-1,1,1,0.5,177
6583068,180,14,24,0.5,-1,2,1,0.5,177
6583056,181,21,24,-0.5,-1,1,1,-0.5,178
6583056,181,15,24,0.5,-1,2,1,-0.5,178
6583056,181,22,24,-0.5,-1,1,1,0.5,178
6583056,181,17,24,0.5,-1,2,1,0.5,178
6582982,182,24,24,-0.5,-1,1,1,-0.5,179
6582982,182,15,24,0.5,-1,2,1,-0.5,179
6582982,182,23,24,-0.5,-1,1,1,0.5,179
6582982,182,12,24,0.5,-1,2,1,0.5,179
6584767,183,17,24,-0.5,-1,1,1,-0.5,180
6584767,183,11,21,0.5,-1,2,1,-0.5,180
6584767,183,13,23,-0.5,-1,1,1,0.5,180
6584767,183,14,23,0.5,-1,2,1,0.5,180
6576579,184,17,23,-0.5,-1,1,1,-0.5,181
6576579,184,13,23,0.5,-1,2,1,-0.5,181
6576579,184,13,22,-0.5,-1,1,1,0.5,181
6576579,184,10,23,0.5,-1,2,1,0.5,181
6576575,185,16,24,-0.5,-1,1,1,-0.5,182
6576575,185,12,24,0.5,-1,2,1,-0.5,182
6576575,185,11,24,-0.5,-1,1,1,0.5,182
6576575,185,14,24,0.5,-1,2,1,0.5,182
6576566,186,13,24,-0.5,-1,1,1,-0.5,183
6576566,186,15,24,0.5,-1,2,1,-0.5,183
6576566,186,12,21,-0.5,-1,1,1,0.5,183
6576566,186,16,24,0.5,-1,2,1,0.5,183
6577030,187,12,24,-0.5,-1,1,1,-0.5,184
6577030,187,13,24,0.5,-1,2,1,-0.5,184
6577030,187,14,23,-0.5,-1,1,1,0.5,184
6577030,187,14,24,0.5,-1,2,1,0.5,184
6577359,188,13,24,-0.5,-1,1,1,-0.5,185
6577359,188,14,24,0.5,-1,2,1,-0.5,185
6577359,188,15,24,-0.5,-1,1,1,0.5,185
6577359,188,15,24,0.5,-1,2,1,0.5,185
6577352,189,10,24,-0.5,-1,1,1,-0.5,186
6577352,189,12,24,0.5,-1,2,1,-0.5,186
6577352,189,17,24,-0.5,-1,1,1,0.5,186
6577352,189,11,24,0.5,-1,2,1,0.5,186
6577333,190,20,24,-0.5,-1,1,1,-0.5,187
6577333,190,12,23,0.5,-1,2,1,-0.5,187
6577333,190,20,24,-0.5,-1,1,1,0.5,187
6577333,190,13,23,0.5,-1,2,1,0.5,187
6577897,191,10,24,-0.5,-1,1,1,-0.5,188
6577897,191,11,24,0.5,-1,2,1,-0.5,188
6577897,191,11,23,-0.5,-1,1,1,0.5,188
6577897,191,16,24,0.5,-1,2,1,0.5,188
6581417,192,24,24,-0.5,-1,1,1,-0.5,189
6581417,192,12,24,0.5,-1,2,1,-0.5,189
6581417,192,24,24,-0.5,-1,1,1,0.5,189
6581417,192,12,23,0.5,-1,2,1,0.5,189
6581459,193,22,24,-0.5,-1,1,1,-0.5,190
6581459,193,14,24,0.5,-1,2,1,-0.5,190
6581459,193,12,23,-0.5,-1,1,1,0.5,190
6581459,193,9,24,0.5,-1,2,1,0.5,190
6581456,194,24,24,-0.5,-1,1,1,-0.5,191
6581456,194,12,23,0.5,-1,2,1,-0.5,191
6581456,194,23,24,-0.5,-1,1,1,0.5,191
6581456,194,15,24,0.5,-1,2,1,0.5,191
6582983,195,14,24,-0.5,-1,1,1,-0.5,192
6582983,195,10,22,0.5,-1,2,1,-0.5,192
6582983,195,12,23,-0.5,-1,1,1,0.5,192
6582983,195,9,24,0.5,-1,2,1,0.5,192
6583109,196,15,24,-0.5,-1,1,1,-0.5,193
6583109,196,13,24,0.5,-1,2,1,-0.5,193
6583109,196,13,24,-0.5,-1,1,1,0.5,193
6583109,196,15,24,0.5,-1,2,1,0.5,193
6582980,197,14,24,-0.5,-1,1,1,-0.5,194
6582980,197,12,24,0.5,-1,2,1,-0.5,194
6582980,197,13,24,-0.5,-1,1,1,0.5,194
6582980,197,8,22,0.5,-1,2,1,0.5,194
6583323,198,19,24,-0.5,-1,1,1,-0.5,195
6583323,198,14,24,0.5,-1,2,1,-0.5,195
6583323,198,15,24,-0.5,-1,1,1,0.5,195
6583323,198,18,23,0.5,-1,2,1,0.5,195
6576543,199,16,24,-0.5,1,1,2,-0.5,196
6576543,199,15,24,0.5,1,2,2,-0.5,196
6576543,199,11,23,-0.5,1,1,2,0.5,196
6576543,199,9,24,0.5,1,2,2,0.5,196
6576626,200,16,24,-0.5,1,1,2,-0.5,197
6576626,200,13,24,0.5,1,2,2,-0.5,197
6576626,200,9,24,-0.5,1,1,2,0.5,197
6576626,200,12,23,0.5,1,2,2,0.5,197
6576643,201,12,23,-0.5,1,1,2,-0.5,198
6576643,201,14,24,0.5,1,2,2,-0.5,198
6576643,201,9,24,-0.5,1,1,2,0.5,198
6576643,201,10,24,0.5,1,2,2,0.5,198
6576836,202,18,24,-0.5,1,1,2,-0.5,199
6576836,202,22,24,0.5,1,2,2,-0.5,199
6576836,202,14,23,-0.5,1,1,2,0.5,199
6576836,202,24,24,0.5,1,2,2,0.5,199
6577326,203,20,23,-0.5,1,1,2,-0.5,200
6577326,203,18,23,0.5,1,2,2,-0.5,200
6577326,203,18,24,-0.5,1,1,2,0.5,200
6577326,203,14,24,0.5,1,2,2,0.5,200
6577330,204,17,24,-0.5,1,1,2,-0.5,201
6577330,204,15,24,0.5,1,2,2,-0.5,201
6577330,204,16,24,-0.5,1,1,2,0.5,201
6577330,204,13,24,0.5,1,2,2,0.5,201
6577438,205,13,24,-0.5,1,1,2,-0.5,202
6577438,205,17,24,0.5,1,2,2,-0.5,202
6577438,205,15,24,-0.5,1,1,2,0.5,202
6577438,205,10,23,0.5,1,2,2,0.5,202
6581426,206,16,24,-0.5,1,1,2,-0.5,203
6581426,206,10,24,0.5,1,2,2,-0.5,203
6581426,206,8,23,-0.5,1,1,2,0.5,203
6581426,206,14,23,0.5,1,2,2,0.5,203
6581470,207,16,24,-0.5,1,1,2,-0.5,204
6581470,207,18,24,0.5,1,2,2,-0.5,204
6581470,207,15,24,-0.5,1,1,2,0.5,204
6581470,207,15,24,0.5,1,2,2,0.5,204
6581430,208,16,24,-0.5,1,1,2,-0.5,205
6581430,208,18,23,0.5,1,2,2,-0.5,205
6581430,208,11,23,-0.5,1,1,2,0.5,205
6581430,208,19,24,0.5,1,2,2,0.5,205
6582397,209,16,23,-0.5,1,1,2,-0.5,206
6582397,209,21,24,0.5,1,2,2,-0.5,206
6582397,209,15,24,-0.5,1,1,2,0.5,206
6582397,209,18,24,0.5,1,2,2,0.5,206
6583003,210,12,23,-0.5,1,1,2,-0.5,207
6583003,210,17,24,0.5,1,2,2,-0.5,207
6583003,210,14,24,-0.5,1,1,2,0.5,207
6583003,210,10,24,0.5,1,2,2,0.5,207
6583060,211,19,24,-0.5,1,1,2,-0.5,208
6583060,211,19,24,0.5,1,2,2,-0.5,208
6583060,211,17,24,-0.5,1,1,2,0.5,208
6583060,211,17,23,0.5,1,2,2,0.5,208
6583846,212,17,24,-0.5,1,1,2,-0.5,209
6583846,212,16,24,0.5,1,2,2,-0.5,209
6583846,212,13,24,-0.5,1,1,2,0.5,209
6583846,212,14,24,0.5,1,2,2,0.5,209
6576574,213,14,24,-0.5,-1,1,1,-0.5,210
6576574,213,16,24,0.5,-1,2,1,-0.5,210
6576574,213,12,23,-0.5,-1,1,1,0.5,210
6576574,213,19,24,0.5,-1,2,1,0.5,210
6576598,214,16,24,-0.5,-1,1,1,-0.5,211
6576598,214,16,24,0.5,-1,2,1,-0.5,211
6576598,214,12,24,-0.5,-1,1,1,0.5,211
6576598,214,15,23,0.5,-1,2,1,0.5,211
6576559,215,12,24,-0.5,-1,1,1,-0.5,212
6576559,215,13,24,0.5,-1,2,1,-0.5,212
6576559,215,16,22,-0.5,-1,1,1,0.5,212
6576559,215,10,24,0.5,-1,2,1,0.5,212
6577304,216,18,23,-0.5,-1,1,1,-0.5,213
6577304,216,12,24,0.5,-1,2,1,-0.5,213
6577304,216,13,24,-0.5,-1,1,1,0.5,213
6577304,216,10,24,0.5,-1,2,1,0.5,213
6577353,217,16,24,-0.5,-1,1,1,-0.5,214
6577353,217,12,22,0.5,-1,2,1,-0.5,214
6577353,217,13,24,-0.5,-1,1,1,0.5,214
6577353,217,13,24,0.5,-1,2,1,0.5,214
6577397,218,14,24,-0.5,-1,1,1,-0.5,215
6577397,218,12,24,0.5,-1,2,1,-0.5,215
6577397,218,7,24,-0.5,-1,1,1,0.5,215
6577397,218,10,24,0.5,-1,2,1,0.5,215
6577427,219,21,24,-0.5,-1,1,1,-0.5,216
6577427,219,12,20,0.5,-1,2,1,-0.5,216
6577427,219,10,24,-0.5,-1,1,1,0.5,216
6577427,219,11,24,0.5,-1,2,1,0.5,216
6581437,220,21,24,-0.5,-1,1,1,-0.5,217
6581437,220,10,24,0.5,-1,2,1,-0.5,217
6581437,220,21,23,-0.5,-1,1,1,0.5,217
6581437,220,11,23,0.5,-1,2,1,0.5,217
6581448,221,15,24,-0.5,-1,1,1,-0.5,218
6581448,221,10,23,0.5,-1,2,1,-0.5,218
6581448,221,8,22,-0.5,-1,1,1,0.5,218
6581448,221,12,24,0.5,-1,2,1,0.5,218
6581565,222,20,24,-0.5,-1,1,1,-0.5,219
6581565,222,13,24,0.5,-1,2,1,-0.5,219
6581565,222,14,24,-0.5,-1,1,1,0.5,219
6581565,222,14,24,0.5,-1,2,1,0.5,219
6582975,223,13,24,-0.5,-1,1,1,-0.5,220
6582975,223,12,24,0.5,-1,2,1,-0.5,220
6582975,223,10,23,-0.5,-1,1,1,0.5,220
6582975,223,17,24,0.5,-1,2,1,0.5,220
6582993,224,17,24,-0.5,-1,1,1,-0.5,221
6582993,224,15,24,0.5,-1,2,1,-0.5,221
6582993,224,17,24,-0.5,-1,1,1,0.5,221
6582993,224,12,23,0.5,-1,2,1,0.5,221
6583071,225,10,24,-0.5,-1,1,1,-0.5,222
6583071,225,6,23,0.5,-1,2,1,-0.5,222
6583071,225,9,23,-0.5,-1,1,1,0.5,222
6583071,225,8,23,0.5,-1,2,1,0.5,222
6583161,226,20,23,-0.5,-1,1,1,-0.5,223
6583161,226,15,24,0.5,-1,2,1,-0.5,223
6583161,226,15,23,-0.5,-1,1,1,0.5,223
6583161,226,13,23,0.5,-1,2,1,0.5,223
6576641,227,17,24,-0.5,-1,1,1,-0.5,224
6576641,227,12,24,0.5,-1,2,1,-0.5,224
6576641,227,14,24,-0.5,-1,1,1,0.5,224
6576641,227,9,24,0.5,-1,2,1,0.5,224
6576782,228,16,24,-0.5,-1,1,1,-0.5,225
6576782,228,16,24,0.5,-1,2,1,-0.5,225
6576782,228,11,24,-0.5,-1,1,1,0.5,225
6576782,228,11,23,0.5,-1,2,1,0.5,225
6577300,229,14,24,-0.5,-1,1,1,-0.5,226
6577300,229,17,23,0.5,-1,2,1,-0.5,226
6577300,229,13,24,-0.5,-1,1,1,0.5,226
6577300,229,11,24,0.5,-1,2,1,0.5,226
6577365,230,14,24,-0.5,-1,1,1,-0.5,227
6577365,230,13,24,0.5,-1,2,1,-0.5,227
6577365,230,13,24,-0.5,-1,1,1,0.5,227
6577365,230,11,23,0.5,-1,2,1,0.5,227
6577337,231,12,24,-0.5,-1,1,1,-0.5,228
6577337,231,11,24,0.5,-1,2,1,-0.5,228
6577337,231,13,24,-0.5,-1,1,1,0.5,228
6577337,231,15,24,0.5,-1,2,1,0.5,228
6577434,232,17,24,-0.5,-1,1,1,-0.5,229
6577434,232,12,24,0.5,-1,2,1,-0.5,229
6577434,232,15,24,-0.5,-1,1,1,0.5,229
6577434,232,14,24,0.5,-1,2,1,0.5,229
6578123,233,18,24,-0.5,-1,1,1,-0.5,230
6578123,233,12,24,0.5,-1,2,1,-0.5,230
6578123,233,12,24,-0.5,-1,1,1,0.5,230
6578123,233,13,24,0.5,-1,2,1,0.5,230
6581412,234,9,23,-0.5,-1,1,1,-0.5,231
6581412,234,13,23,0.5,-1,2,1,-0.5,231
6581412,234,14,23,-0.5,-1,1,1,0.5,231
6581412,234,16,24,0.5,-1,2,1,0.5,231
6581418,235,21,23,-0.5,-1,1,1,-0.5,232
6581418,235,11,24,0.5,-1,2,1,-0.5,232
6581418,235,9,23,-0.5,-1,1,1,0.5,232
6581418,235,10,24,0.5,-1,2,1,0.5,232
6581475,236,14,24,-0.5,-1,1,1,-0.5,233
6581475,236,13,24,0.5,-1,2,1,-0.5,233
6581475,236,12,21,-0.5,-1,1,1,0.5,233
6581475,236,9,23,0.5,-1,2,1,0.5,233
6582999,237,16,24,-0.5,-1,1,1,-0.5,234
6582999,237,13,23,0.5,-1,2,1,-0.5,234
6582999,237,15,24,-0.5,-1,1,1,0.5,234
6582999,237,15,24,0.5,-1,2,1,0.5,234
6583117,238,16,24,-0.5,-1,1,1,-0.5,235
6583117,238,11,24,0.5,-1,2,1,-0.5,235
6583117,238,12,22,-0.5,-1,1,1,0.5,235
6583117,238,9,24,0.5,-1,2,1,0.5,235
6583137,239,17,24,-0.5,-1,1,1,-0.5,236
6583137,239,20,24,0.5,-1,2,1,-0.5,236
6583137,239,18,24,-0.5,-1,1,1,0.5,236
6583137,239,16,23,0.5,-1,2,1,0.5,236
6583156,240,12,24,-0.5,-1,1,1,-0.5,237
6583156,240,17,24,0.5,-1,2,1,-0.5,237
6583156,240,10,24,-0.5,-1,1,1,0.5,237
6583156,240,14,24,0.5,-1,2,1,0.5,237
6583891,241,13,24,-0.5,-1,1,1,-0.5,238
6583891,241,16,24,0.5,-1,2,1,-0.5,238
6583891,241,12,24,-0.5,-1,1,1,0.5,238
6583891,241,9,24,0.5,-1,2,1,0.5,238
