SubID,subject,correct,total_trials,trial_type,condition,trial_type_non_rec,condition_non_rec,probe_type,phase,sub_idx
6577434,232,1,1,0.5,-1,2,1,-0.5,2,177
6577434,232,1,1,-0.5,-1,1,1,0.5,1,177
6577434,232,1,1,0.5,-1,2,1,0.5,1,177
6577434,232,1,1,-0.5,-1,1,1,0.5,2,177
6577434,232,1,1,0.5,-1,2,1,0.5,2,177
6578123,233,1,1,-0.5,-1,1,1,-0.5,1,178
6578123,233,1,1,0.5,-1,2,1,-0.5,1,178
6578123,233,1,1,-0.5,-1,1,1,-0.5,2,178
6578123,233,0,1,0.5,-1,2,1,-0.5,2,178
6578123,233,1,1,-0.5,-1,1,1,0.5,1,178
6578123,233,0,1,0.5,-1,2,1,0.5,1,178
6578123,233,1,1,-0.5,-1,1,1,0.5,2,178
6578123,233,1,1,0.5,-1,2,1,0.5,2,178
6581418,235,1,1,-0.5,-1,1,1,-0.5,1,179
6581418,235,0,1,0.5,-1,2,1,-0.5,1,179
6581418,235,1,1,-0.5,-1,1,1,-0.5,2,179
6581418,235,0,1,0.5,-1,2,1,-0.5,2,179
6581418,235,0,1,-0.5,-1,1,1,0.5,1,179
6581418,235,0,1,0.5,-1,2,1,0.5,1,179
6581418,235,1,1,-0.5,-1,1,1,0.5,2,179
6581418,235,1,1,0.5,-1,2,1,0.5,2,179
6582999,237,1,1,-0.5,-1,1,1,-0.5,1,180
6582999,237,0,1,0.5,-1,2,1,-0.5,1,180
6582999,237,1,1,-0.5,-1,1,1,-0.5,2,180
6582999,237,1,1,0.5,-1,2,1,-0.5,2,180
6582999,237,1,1,-0.5,-1,1,1,0.5,1,180
6582999,237,1,1,0.5,-1,2,1,0.5,1,180
6582999,237,1,1,-0.5,-1,1,1,0.5,2,180
6582999,237,1,1,0.5,-1,2,1,0.5,2,180
6583117,238,1,1,-0.5,-1,1,1,-0.5,1,181
6583117,238,0,1,0.5,-1,2,1,-0.5,1,181
6583117,238,1,1,-0.5,-1,1,1,-0.5,2,181
6583117,238,0,1,0.5,-1,2,1,-0.5,2,181
6583117,238,1,1,-0.5,-1,1,1,0.5,1,181
6583117,238,0,1,0.5,-1,2,1,0.5,1,181
6583117,238,0,1,-0.5,-1,1,1,0.5,2,181
6583117,238,1,1,0.5,-1,2,1,0.5,2,181
6583137,239,1,1,-0.5,-1,1,1,-0.5,1,182
6583137,239,1,1,0.5,-1,2,1,-0.5,1,182
6583137,239,1,1,-0.5,-1,1,1,-0.5,2,182
6583137,239,0,1,0.5,-1,2,1,-0.5,2,182
6583137,239,1,1,-0.5,-1,1,1,0.5,1,182
6583137,239,1,1,0.5,-1,2,1,0.5,1,182
6583137,239,0,1,-0.5,-1,1,1,0.5,2,182
6583137,239,0,1,0.5,-1,2,1,0.5,2,182
6583156,240,1,1,-0.5,-1,1,1,-0.5,1,183
6583156,240,0,1,0.5,-1,2,1,-0.5,1,183
6583156,240,1,1,-0.5,-1,1,1,-0.5,2,183
6583156,240,0,1,0.5,-1,2,1,-0.5,2,183
6583156,240,1,1,-0.5,-1,1,1,0.5,1,183
6583156,240,1,1,0.5,-1,2,1,0.5,1,183
6583156,240,1,1,-0.5,-1,1,1,0.5,2,183
6583156,240,1,1,0.5,-1,2,1,0.5,2,183
6583891,241,1,1,-0.5,-1,1,1,-0.5,1,184
6583891,241,1,1,0.5,-1,2,1,-0.5,1,184
6583891,241,1,1,-0.5,-1,1,1,-0.5,2,184
6583891,241,1,1,0.5,-1,2,1,-0.5,2,184
6583891,241,0,1,-0.5,-1,1,1,0.5,1,184
6583891,241,1,1,0.5,-1,2,1,0.5,1,184
6583891,241,1,1,-0.5,-1,1,1,0.5,2,184
6583891,241,0,1,0.5,-1,2,1,0.5,2,184
